sıra,sure,ayet,metin,hoca
2577,21,94,"Kim inanmış olarak hayra ve barışa yönelik işlerden birşey yaparsa, onun gayretine nankörlük edilmez. Biz böylesi lehine katiplik ederiz. ",Mustafa Öztürk
2578,21,95,Helak ettiğimiz bir kente/medeniyete yaşamak haram edilmiştir. Onlar bir daha geri dönemezler. ,Mustafa Öztürk
2579,21,96,"Ye'cuc ve Me'cuc'ün önü açıldığı zaman onlar, her tepeden akın ederler. ",Mustafa Öztürk
2580,21,97,"Hak olan vaat yaklaşmıştır. Inkar edenlerin gözleri birden donup kalmıştır. &quot;Vay başımıza! Biz bundan gafil bulunuyorduk. Hayır, biz zalimlerdik.&quot; derler. ",Mustafa Öztürk
2581,21,98,"Siz ve Allah'ın berisinden kulluk/kölelik ettikleriniz, cehennem odunusunuz. Hepiniz oraya gireceksiniz. ",Mustafa Öztürk
2582,21,99,"Eğer onlar ilah olsalardı, oraya girmezlerdi. Oysaki, hepsi orada sürekli kalacaklardır. ",Mustafa Öztürk
2583,21,100,Onlar için orada derin bir iç çekiş var. Ve onlar orada hiçbir şey işitmezler. ,Mustafa Öztürk
2584,21,101,"Tarafımızdan kendilerine güzellik hazırlananlara gelince, bunlar cehennemden uzaklaştırılmışlardır. ",Mustafa Öztürk
2585,21,102,"Onun uğultusunu duymazlar. Onlar, gönüllerinin istediği şeyler içinde sürekli yaşayacaklardır. ",Mustafa Öztürk
2586,21,103,O en büyük korku onları tasalandırmaz. Melekler onları şöyle karşılarlar: &quot;Bu size o vaat edilen gününüzdür.&quot; ,Mustafa Öztürk
2587,21,104,"Gün olur göğü, yazı tomarlarını dürer gibi düreriz. Ilk yaratılışta başladığımız gibi onu baştan yaparız. Üzerimizde bir vaat olarak biz",Mustafa Öztürk
2588,21,105,"Andolsun, Zikir'den sonra Zebur'da şunu yazmıştık: Yeryüzüne benim iyilik ve barış seven kullarım varis olacaktır. ",Mustafa Öztürk
2589,21,106,"Kuşkusuz, bunda, kulluk eden bir topluluk için kesin bir tebliğ vardır. ",Mustafa Öztürk
2590,21,107,Ve biz seni ancak alemlere bir rahmet olarak gönderdik. ,Mustafa Öztürk
2591,21,108,De ki: &quot;Bana şu vahyediliyor: Tanrınız ancak birtek tanrıdır. Peki siz müslümanlar mısınız?&quot; ,Mustafa Öztürk
2592,21,109,"Eğer yüz çevirirlerse de ki: &quot;Hepinize aynı şekilde, aynı düzeyde açıkladım. Artık bilmiyorum, tehdit edildiğiniz şey yakın mıdır, uzak mıdır?&",Mustafa Öztürk
2593,21,110,"Kuşkusuz O, sözün açığa vurulanını da bilir; saklamakta olduklarınızı da bilir. ",Mustafa Öztürk
2594,21,111,"Bilmiyorum belki de o, sizin için bir fitnedir. Belirli bir süreye kadar bir nimetlendirmedir. ",Mustafa Öztürk
2595,21,112,"Resul şöyle yakardı: &quot;Rabbim, hak ile hükmet! Bizim Rabbimiz Rahman'dır. Sizin nitelendirmelerinize karşı yardımına başvurulandır, Müstean'dır.&quot;  ",Mustafa Öztürk
2596,22,1,Ey insanlar! Rabbinizden korkun! Çünkü kıyamet saatinin zelzelesi gerçekten çok büyük birşeydir. ,Mustafa Öztürk
2597,22,2,"Onu göreceğiniz gün, her emzikli kadın, emzirdiğinden vazgeçer ve her gebe kadın, taşıdığını düşürür. Sen o gün insanları sarhoşlar halinde g",Mustafa Öztürk
2598,22,3,"Insanlardan bazıları vardır, hiçbir ilme sahip olmadan Allah konusunda mücadele eder ve her inatçı -kaypak şeytanın ardısıra gider. ",Mustafa Öztürk
2599,22,4,"O şeytan üzerine şöyle yazılmıştır: Kim buna dost olursa muhakkak o onu saptırır ve onu, alevi zorlu ateşin azabına götürür. ",Mustafa Öztürk
2600,22,5,"Ey insanlar! Ölümden sonra dirilme konusunda kuşku içinde olabilirsiniz. Ama şu bir gerçek ki, biz sizi bir topraktan, sonra bir spermden, sonra bir embriyodan/döllenmiş bir karışımdan, sonra",Mustafa Öztürk
2601,22,6,"Bu böyledir, çünkü Allah hakkın ta kendisidir. O, ölüleri diriltiyor ve O, herşey üzerine kudretiyle egemendir. ",Mustafa Öztürk
2602,22,7,Ve saat mutlaka gelecektir. Kuşku yok onda. Ve Allah kabirlerdeki şuurlu varlıkları diriltecektir. ,Mustafa Öztürk
2603,22,8,"Insanlar içinde öylesi vardır ki, Allah konusunda ilimsiz, kılavuzsuz ve aydınlık getiren bir kitaba sahip olmaksızın mücadele edip durur. ",Mustafa Öztürk
2604,22,9,"Yanını eğip bükerek uğraşır ki, Allah yolundan saptırıversin. Böyle kişiye dünyada bir yüz karası öngörülmüştür. Ve kıyamet günü ",Mustafa Öztürk
2605,22,10,"&quot;Al, işte bu, iki elinin önden gönderdiğidir. Şu bir gerçek ki, Allah, kullara asla zulmedici değildir.&quot; ",Mustafa Öztürk
2606,22,11,"Insanlardan bazısı da Allah'a kıyıdan kıyıya ibadet eder. Kendisine bir hayır isabet ettiğinde, onunla tatmin bulup yatışır; kendisine bir fitne, bir deneme gelip çatt&#x1",Mustafa Öztürk
2607,22,12,"Allah'ın berisinden, kendisine zarar veremeyecek, yarar sağlayamayacak şeylere kulluk eder. Dönüşü olmayan sapıklığın ta kendisidir bu. ",Mustafa Öztürk
2608,22,13,"Zararı yararından daha yakın olan kişiye yalvarır/davet eder. Ne kötü bir destekçidir o, ne kötü bir efendidir! ",Mustafa Öztürk
2609,22,14,"Allah, iman edip hayra ve barışa yönelik işler yapanları altlarından ırmaklar akan cennetlere koyacaktır. Allah, dilediğini yapar. ",Mustafa Öztürk
2610,22,15,"Kim Allah'ın dünyada ve ahirette kendisine yardım etmeyeceğini sanıyorsa; bir sebeple göğe uzansın, sonra öteki ilişkilerini kessin de bakıversin: Oyunu, öfkelendiği şeyl",Mustafa Öztürk
2611,22,16,"Biz onu, böylece açık-seçik ayetler halinde indirdik. Kuşkusuz, Allah, dilediğine/dileyene kılavuzluk eder. ",Mustafa Öztürk
2612,22,17,"Iman edenler, Yahudiler, Sabiiler, Hıristiyanlar, Mecusiler ve şirke sapanlar arasında Allah, kıyamet günü ayrım yapacaktır. Allah, herşey üzerinde Şehid'dir, tanıktır. ",Mustafa Öztürk
2613,22,18,"Görmedin mi göklerdeki kimseler, yerdeki kimseler, güneş, ay, yıldızlar, dağlar, ağaçlar, hayvanlar ve insanlardan birçoğu hep Allah'a secde ediyor. Birçoğunun da üzer",Mustafa Öztürk
2614,22,19,"Işte şu iki hasım, Rableri hakkında çekişip durmuşlardır. Sonuçte küfre sapanlar için ateşten giysi biçilmiştir. Başlarının üstünden de",Mustafa Öztürk
2615,22,20,"Bu suyla, karınlarının içindekiler ve derileri eritilir. ",Mustafa Öztürk
2616,22,21,Bunlar için bir de demirden kamçılar var. ,Mustafa Öztürk
2617,22,22,"Istırap yüzünden oradan her çıkmak istediklerinde, oraya geri döndürülürler: &quot;Tadın şu yangın azabını!&quot; ",Mustafa Öztürk
2618,22,23,"Allah, iman edip hayra ve barışa yönelik işler yapanları, altlarından ırmaklar akan cennetlere koyacaktır. Orada, altından bilezikler ve inciyle süsleneceklerdir. Ve orada giysileri ipektir. ",Mustafa Öztürk
2619,22,24,Sözün güzeline ve tatlısına ulaştırılmışlardır; Hamid olan Allah'ın yoluna ulaştırılmışlardır. ,Mustafa Öztürk
2620,22,25,"Küfre sapanlar, Allah'ın yolundan alıkoyarlar. Hem sürekli içinde kalan hem dışardan gelen tüm insanlar için oluşturduğumuz Mescid-i Haram'dan da geri çeviriyorlar. Kim ora",Mustafa Öztürk
2621,22,26,"Bir zamanlar, Ibrahim için, Beytullah'ın yerini, şöyle diyerek hazırlamıştık: Bana hiçbir şeyi ortak koşma, evimi; tavaf edenler, kıyamda duranlar, rüku-secde edenler",Mustafa Öztürk
2622,22,27,"Insanlar içinde haccı ilan et ki, gerek yaya olarak gerekse derin vadilerden gelerek, yorgunluktan incelmiş binitler üzerinde sana ulaşsınlar. ",Mustafa Öztürk
2623,22,28,Kendilerine ait bir takım yararlara tanık olsunlar. Kendilerine rızık olarak verdiği kurbanlık hayvanlar üzere belirli günlerde Allah'ın adını ansınlar. Işte bunlardan ,Mustafa Öztürk
2624,22,29,"Sonra, kirlerini atsınlar, adaklarını yerine getirsinler, Beytullah'ı tavaf etsinler. ",Mustafa Öztürk
2625,22,30,"Işte böyle! Kim Allah'ın yasaklarına saygılı olursa bu, Rabbi katında kendisi için çok hayırlı olur. Karşınızda okunarak açıklananlar hariç",Mustafa Öztürk
2626,22,31,"Allah'a ortak koşmadan, hanifler olarak... Allah'a ortak koşan kişi, gökten düşmüş de kendisini kuşlar kapışıyor veya rüzgar onu uzak bir yere fırlatıp at&#x1",Mustafa Öztürk
2627,22,32,"Işte böyle. Kim Allah'ın kutsallık nişanı yaptığı şeyleri yüceltirse bu yaptığı, gönüllerin takvasındandır. ",Mustafa Öztürk
2628,22,33,"Onlarda sizin için, belirli bir süreye kadar yararlar vardır. Sonunda onların varacakları yer Beytullah'tır. ",Mustafa Öztürk
2629,22,34,"Biz her ümmet için bir kurban yeri/bir kurban kesme tarzı belirlemişizdir ki, kendilerine rızık olarak verdiği kurbanlık hayvanların üstüne Allah'ın ismini ansınlar. Sizin ta",Mustafa Öztürk
2630,22,35,"Onlar öyle insanlardır ki, Allah anıldığında kalpleri titrer; başlarına gelene sabrederler, namazı gözetirler. Ve kendilerine verdiğimiz rızıklardan infak ederler. ",Mustafa Öztürk
2631,22,36,Biz o büyükbaş hayvanları da sizin için Allah'ın kutsallık nişanları arasına koyduk. Sizin için onlarda hayır vardır. Onlar ayakları üzerine sıralanm&#x131,Mustafa Öztürk
2632,22,37,"Onların etleri de kanları da Allah'a asla ulaşmaz; fakat sizin takvanız O'na ulaşır. Onları size bu şekilde boyun eğdirdik ki, sizi hidayete erdirdiği için Allah'ı y",Mustafa Öztürk
2633,22,38,"Allah, iman edenleri savunur. Şu da kuşkusuz ki, Allah hiçbir haini, hiçbir nankörü sevmez. ",Mustafa Öztürk
2634,22,39,Kendilerine savaş açılanlara savaşma izni verilmiştir. Çünkü onlar zulme uğratıldılar. Allah onlara yardıma elbette kadirdir. ,Mustafa Öztürk
2635,22,40,"Onlar sırf, &quot;Rabbimiz Allah'tır&quot; dedikleri için yurtlarından çıkarıldılar. Eğer Allah'ın, insanların bir kısmını bir kısmıyla defetmesi ",Mustafa Öztürk
2636,22,41,"Onlar o kişilerdir ki eğer kendilerini yeryüzünde imkan ve güç sahibi yapsak namazı kılarlar, zekatı verirler, iyiliği emrederler, kötülükten alıkoyarlar. Tüm iş ve o",Mustafa Öztürk
2637,22,42,"Eğer seni yalanlıyorlarsa bilesin ki, senden önce Nuh kavmi de Ad da, Semud da yalanladı. ",Mustafa Öztürk
2638,22,43,Ibrahim'in kavmi de Lut'un kavmi de... ,Mustafa Öztürk
2639,22,44,"Medyen halkı da. Musa da yalanlanmıştı da ben, inkarcılara biraz süre vermiş sonra hepsini yakalamıştım. Nasılmış benim azabım! ",Mustafa Öztürk
2640,22,45,"Zalim olduğu için helak ettiğimiz nice kent/medeniyet var ki, duvarları, tavanalrı üzerine çökmüş halde. Nice kullanılmaz halde bırakılmış su kuyusu, nice görkeml",Mustafa Öztürk
2641,22,46,"Yeryüzünde hiç dolaşmadılar mı ki, kalpleri olsun da onunla akıllarını çalıştırsınlar, kulakları olsun da onlarla duysunlar. Şu bir gerçek ki, kafadaki g",Mustafa Öztürk
2642,22,47,"Senden aceleyle azabı istiyorlar: Allah, vaadine asla ters düşmez. Şu da bir gerçek ki Rabbinin katındaki bir gün, sizin saymakta olduğunuzun bin yılı gibidir. ",Mustafa Öztürk
2643,22,48,"Nice kent/medeniyet var ki, zulme saptığı halde, ona süre tanıdım. Ama sonra kendisini yakalayıverdim. Dönüş yalnız banadır. ",Mustafa Öztürk
2644,22,49,"De ki: &quot;Ey insanlar, ben sizin için, açıklayıcı bir uyarıcıdan başkası değilim.&quot; ",Mustafa Öztürk
2645,22,50,Iman edip hayra ve barışa yönelik işler yapanlar için bir bağışlanma ve bol bir rızık vardır. ,Mustafa Öztürk
2646,22,51,"Ayetlerimizi işe yaramaz kılmak için gayret gösterenlere gelince, onlar cehennemin dostlarıdır. ",Mustafa Öztürk
2647,22,52,"Biz senden önce hiçbir resul ve nebi göndermedik ki, o birşey dilediğinde, şeytan onun düşünce ve dileği içine birşey atmış olmasın. Ama Allah, şeytanın att",Mustafa Öztürk
2648,22,53,"Bu, Allah'ın; şeytanın attığını, kalplerinde hastalık olanlara, gönülleri katılaşanlara bir fitne yapması içindir. Zalimler, geri dönülmez bir ayrıl&#x",Mustafa Öztürk
2649,22,54,"Kendilerine ilim verilenler onun, senin Rabbinden bir hak olduğunu bilsinler, ona inansınlar da kalpleri ona saygı duysun diye böyle yapılmıştır. Şu bir gerçek ki Allah Hadi'dir, iman edenle",Mustafa Öztürk
2650,22,55,"Inkar edenler ise kıyamet ansızın başlarına patlayıncaya kadar, yahut kısır bir günün azabı kendilerine gelip çatıncaya kadar, o Kur'an'dan yana kuşku i&cc",Mustafa Öztürk
2651,22,56,"O gün mülk ve yönetim Allah'ındır. Aralarında O hüküm verecektir. Iman edip hayra ve barışa yönelik işler yapanlar, nimetlerle dolu cennetlerde olacaklardır. ",Mustafa Öztürk
2652,22,57,"Inkar edip ayetlerimizi yalanlayanlara gelince, onlar için aşağılayıcı bir azap öngörülmüştür. ",Mustafa Öztürk
2653,22,58,"Allah yolunda hicret edip sonra da öldürülen yahut ölenleri, Allah güzel bir rızıkla mutlaka rızıklandıracaktır. Allah, rızık verenlerin elbette ki en hayırlısıd&#x1",Mustafa Öztürk
2654,22,59,"Onları, razı olacakları bir yere elbette sokacaktır. Allah elbette ki, Alim'dir, Halim'dir. ",Mustafa Öztürk
2655,22,60,"Işte böyle. Kim uğratıldığı cezanın aynısıyla ceza edip de zulüm ve saldırganlığa uğrarsa, Allah ona mutlaka yardım edecektir. Allah, elbette ki Afüvv&",Mustafa Öztürk
2656,22,61,"Işte böyle. Allah geceyi gündüzün içine sokar, gündüzü de gecenin içine sokar. Allah Semi'dir, Basir'dir. ",Mustafa Öztürk
2657,22,62,"Evet böyledir! Çünkü Allah Hakk'ın ta kendisidir. O'nun dışında yalvarıp çağırdıkları ise batılın ta kendisidir. Hi kuşkusuz, Allah Aliyy&prime",Mustafa Öztürk
2658,22,63,"Görmedin mi, Allah, gökten bir su indirdi de, onun sayesinde yer, yemyeşil hale geliyor! Allah Latif'tir, Habir'dir. ",Mustafa Öztürk
2659,22,64,"Göklerde ne var, yerde ne varsa O'nundur. Allah, Gani olanın da Hamid olanın ta kendisidir. ",Mustafa Öztürk
2660,22,65,"Görmedin mi, Allah yeryüzündekileri ve denizde O'nun emriyle akıp giden gemileri sizin hizmetinize verdi! O'nun izni olmaksızın yerkürenin üstüne düşmemesi için göğ&uu",Mustafa Öztürk
2661,22,66,"Size hayat veren O'dur. Sonra sizi öldürüyor; sonra diriltecektir sizi. Gerçek olan şu ki, insan tam bir nankördür. ",Mustafa Öztürk
2662,22,67,"Her ümmet için biz, bir ibadet şekli/bir ibadet yeri belirledik; onlar, onu izler. Artık bu iş konusunda seninle çekişmesinler. Sen de Rabbine davet et/dua et. Sen, elbette ki şaşırtmadan yol ald",Mustafa Öztürk
2663,22,68,Seninle mücadele ederlerse şöyle de: &quot;Yapmakta olduklarınızı Allah daha iyi bilir.&quot; ,Mustafa Öztürk
2664,22,69,"Allah, tartışmakta olduğunuz konuda kıyamet günü aranızda hüküm verecektir. ",Mustafa Öztürk
2665,22,70,"Bilmedin mi ki: Allah gökte ne var, yerde ne varsa hepsini bilir. Bunların tümü bir Kitap'tadır. Bütün bunlar Allah için çok kolaydır. ",Mustafa Öztürk
2666,22,71,"Allah'tan ayrı olarak, hakkında O'nun hiçbir kanıt indirmediği şeye kulluk ediyorlar. Kendilerinin de onunla ilgili bir ilmi yoktur. O zalimlerin yardımcısı olmayacaktır. ",Mustafa Öztürk
2667,22,72,"Onlara açık-seçik ayetlerimiz okunduğunda, o küfre sapanların yüzlerinde bir hoşnutsuzluk/yadsıma görürsün. Kendilerine ayetlerimizi okuyanlara saldıracak olurlar. De ki: &quot;Size",Mustafa Öztürk
2668,22,73,"Ey insanlar! Size bir örnek verildi; onu dinleyin. O Alah'ın yanında yakarıp durduklarınız var ya, hepsi bir araya toplansalar bir sinek bile yaratamazlar. Sinek onlardan birşey kapacak olsa, bunu bile ondan g",Mustafa Öztürk
2669,22,74,"Allah'ı, şanına yaraşır biçimde takdir edemediler. Allah elbette Kavi'dir, Aziz'dir. ",Mustafa Öztürk
2670,22,75,"Allah, meleklerden de resuller seçer, insanlardan da. Şüphesiz ki Allah Semi ve Basir'dir. ",Mustafa Öztürk
2671,22,76,"Onların önden gönderdiklerini de bilir, arkaya bıraktıklarını da. Iş ve oluşlar Allah'a döndürülür. ",Mustafa Öztürk
2672,22,77,"Ey iman edenler! Rüku edin, secde edin; Rabbinize ibadet edin, hayır işleyin ki kurtulabilesiniz. ",Mustafa Öztürk
2673,22,78,"Allah uğrunda, O'na yaraşır bir gayretle didinin! O sizi seçmiş ve dinde size hiçbir güçlük çıkarmamıştır. Babanız Ibrahim'in dinini esas al&#x131",Mustafa Öztürk
2674,23,1,"Hiç kuşku yok, kurtulmuştur müminler! ",Mustafa Öztürk
2675,23,2,Namazlarında huşu sahipleridir onlar. ,Mustafa Öztürk
2676,23,3,Boş uğraş ve lüzumsuz sözden yüz çevirmişlerdir onlar. ,Mustafa Öztürk
2677,23,4,Zekatı vermek için faaliyettedir onlar. ,Mustafa Öztürk
2678,23,5,Cinsiyet organlarını/ırzlarını koruyanlardır onlar. ,Mustafa Öztürk
2679,23,6,Eşleri yahut akitleri aracılığıyla sahip bulundukları müstesnadır. Bu durumda kınanmış değillerdir onlar. ,Mustafa Öztürk
2680,23,7,"Kim bundan ötesini isterse, işte onlar, sınırı aşanlardır. ",Mustafa Öztürk
2681,23,8,"O müminler, emanetlerine, ahitlerine saygı duyup sahip çıkanlardır. ",Mustafa Öztürk
2682,23,9,Namazlarını korumaya devam ederler onlar. ,Mustafa Öztürk
2683,23,10,Işte bunlardır mirasçı olanlar; ,Mustafa Öztürk
2684,23,11,"Ki, Firdevs cennetine mirasçı olurlar, onda sonsuza dek kalırlar. ",Mustafa Öztürk
2685,23,12,"Yemin olsun ki, biz insanı topraktan oluşan bir özden yarattık. ",Mustafa Öztürk
2686,23,13,Sonra onu çok dayanıklı bir karargahta bir damlacık yaptık. ,Mustafa Öztürk
2687,23,14,"Sonra o damlacığı bir embriyoya dönüştürdük, sonra o embriyoyu bir et parçası haline getirdik, nihayetn o kemiğe de bir et giydirdik. Sonra onu bir başka yaratılışla yen",Mustafa Öztürk
2688,23,15,"Sonra siz, bütün bunların ardından mutlaka öleceksiniz. ",Mustafa Öztürk
2689,23,16,"Sonra siz, kıyamet gününde yeniden diriltileceksiniz. ",Mustafa Öztürk
2690,23,17,"Andolsun, biz sizin üstünüzde yedi yol yarattık. Ve biz yaratılıştan/yaratılmışlardan gafil de değiliz. ",Mustafa Öztürk
2691,23,18,"Gökten belli ölçüde bir su indirdk de onu yreyüzünde durdurduk. Elbette ki biz, onu gidermeye de gücü yetenleriz. ",Mustafa Öztürk
2692,23,19,"Onunla size hurmalardan ve üzümlerden bahçeler yetiştirdik, onlar da sizin için birçok meyvalar vardır; onlardan yiyorsunuz. ",Mustafa Öztürk
2693,23,20,"Ve bir ağaç da yetişdirdk ki, Tur-i Sina'dan çıkar, yağlı olarak biter; yiyenlere katıktır. ",Mustafa Öztürk
2694,23,21,Davarlarda da sizin için elbette bir ibret vardır. Onların karınlarındakilerden size içiriyoruz. Onlarda sizin için birçok yarar var. Onlardan yiyorsunuz da. ,Mustafa Öztürk
2695,23,22,Hem onlar üzerinde hem de gemiler üzerinde taşınıyorsunuz. ,Mustafa Öztürk
2696,23,23,"Andolsun, Nuh'u toplumuna resul olarak gönderdik de o şöyle dedi: &quot;Ey toplumum! Allah'a kulluk/ibadet edin. O'ndan başka tanrınız yok sizin. Hala korunmayacakmı sınız?&quot; ",Mustafa Öztürk
2697,23,24,"Toplumu içinden inkarcı kodaman grup şöyle dedi: &quot;Bu adam, sizin gibi bir insandan başka şey değil; size üstünlük taslamak istiyor. Eğer Allah dileseydi, melekler indirirdi. Biz ilk atalar",Mustafa Öztürk
2698,23,25,&quot;Cinnet getirmiş bir adamdan başkası değildir o. Belli bir süreye kadar göz altında tutun onu.&quot; ,Mustafa Öztürk
